entity,code,year,wheat_yield_gap,corn_yield_gap,rice_yield_gap,share_below_3_daily,kilo_cals_consumed_daily,trade_of_gdp,allocations,binary,wheat_yield_gap_lag1,wheat_yield_gap_lag2,wheat_yield_gap_lag3,corn_yield_gap_lag1,corn_yield_gap_lag2,corn_yield_gap_lag3,rice_yield_gap_lag1,rice_yield_gap_lag2,rice_yield_gap_lag3,share_below_3_daily_lag1,share_below_3_daily_lag2,share_below_3_daily_lag3,kilo_cals_consumed_daily_lag1,kilo_cals_consumed_daily_lag2,kilo_cals_consumed_daily_lag3,trade_of_gdp_lag1,trade_of_gdp_lag2,trade_of_gdp_lag3,famine_risk_score,predicted_famine
Ukraine,UKR,2017,2.0403,3.8943992,4.3353996,0.08330421,2982.7441,104.03498,,0,1.9443998,2.2707999,2.1381001,2.7975993,3.6873994,3.2410994,3.9782996,4.0272994,4.381799,0.24907406,0.2730814,0.026385983,3012.3137,3023.196,3085.3872,105.5212,107.80662,100.69178,0.03459901399565533,0
Kyrgyzstan,KGZ,2010,1.3425999,4.0768,6.0765,12.600289,2670.917,133.23285,,0,0.88149977,1.5697999,1.5114999,3.9643998,4.2832003,4.0801,6.0659,6.5151997,6.5463996,9.814832,13.812393,23.345211,2669.5574,2606.0244,2591.4575,133.37915,146.10608,137.0584,0.03417919699253451,0
Paraguay,PRY,2004,2.45,2.4845002,2.9376993,10.718931,2859.8481,80.10445,,0,2.45,2.9236999,2.8165998,2.6451,2.6858,2.6992002,3.3316996,3.0858996,2.9902997,13.827893,19.587046,13.470457,2914.373,2836.6777,2779.0867,81.127365,79.44157,72.6057,0.03382068855747269,0
United States,USA,2016,0.9191997,0.0,0.0,1.2479337,3754.2856,26.607962,,0,1.5301001,1.5221999,1.2926998,0.0,0.0,0.0,0.0,0.0,0.0,1.2491881,1.2489468,0.99546385,3736.747,3728.9878,3745.3335,27.823565,30.004478,30.007954,0.03356852120222429,0
Spain,ESP,2021,0.6161995,0.0,2.0815997,0.657791,3383.3179,66.52459,,0,0.38679934,1.4936996,0.60719967,0.0,0.0,0.0,2.1268992,1.8360996,1.7622995,1.0968449,0.8941992,0.9773518,3354.5723,3350.626,3347.731,59.44613,66.36623,67.00941,0.033513657588653586,0
United States,USA,2007,1.7553997,0.3416853,0.0,0.9996451,3781.1814,28.012018,,0,1.8613999,1.6368997,1.5573997,0.44210434,0.51742077,0.0,0.0,0.005499363,0.0,0.9986555,0.99973184,0.9998821,3811.022,3859.7063,3844.1355,26.975279,25.638554,24.448063,0.0328216698365637,0
Hungary,HUN,2009,1.9553998,3.2654996,5.0477,0.112736054,3149.299,145.30588,,0,0.8076,2.2224998,1.7381,2.1946998,5.9272995,2.8434997,5.4296,5.5808997,6.1358,0.08974195,0.24528888,0.19993824,3158.226,3172.4873,3286.8242,158.45322,155.60143,149.23154,0.032501080533397605,0
Madagascar,MDG,2001,1.8889999,4.091,3.8944,57.460075,1899.752,41.035126,,0,1.9027998,1.77,1.6032999,4.1038,4.0832,4.1228,3.9616,3.9163,4.0118,78.52082,80.66997,83.05916,1913.5381,1930.8206,2008.1166,40.92441,36.87375,32.86589,0.03146096518007487,0
Italy,ITA,2020,1.6252,0.0,2.6083994,0.87642205,3662.3494,53.939484,,0,1.7091,1.6501,1.6938,0.0,0.0,0.43330002,2.4562993,2.4712992,2.4146996,1.0350133,1.7016388,1.5411754,3623.8074,3527.7896,3530.8596,58.69419,59.274982,57.582993,0.03142665122892579,0
Chile,CHL,2020,0.0,1.3785992,2.6105995,1.7220365,3079.382,58.182865,,0,0.0,0.0,0.0,0.0,0.0,0.0,2.9327993,2.1427994,2.8348994,0.48276448,0.6747478,0.78041244,2956.4927,2925.5098,2939.3135,56.026157,59.34911,65.14329,0.031014906230794507,0
Greece,GRC,2020,2.0526998,0.0,1.3962989,1.0963272,3311.6948,70.29375,,0,2.3361,2.4773998,2.2016,0.0,0.0,0.0,1.9610996,2.0225992,1.0942993,0.97269577,0.15987666,1.0717372,3374.6934,3362.5237,3371.8284,80.590096,79.23799,70.8825,0.03087985103739673,0
France,FRA,2017,0.35620022,0.0,3.9529,0.018483544,3457.092,65.39585,,0,2.3203998,0.0,0.25699997,1.7639999,1.5915995,0.0,4.5455003,4.3486004,4.3716,0.06470839,0.14518417,0.02918143,3453.6045,3410.8108,3423.4922,63.34276,63.50469,62.19927,0.03061844409364799,0
Honduras,HND,1997,2.9733,2.8009,3.1572,27.518833,2317.5012,121.46619,,0,3.0396001,3.0453,3.0329,2.742,2.7204,2.9763002,3.5832,3.6497002,3.7694001,38.15779,34.42179,32.93872,2335.5698,2327.5498,2303.3997,122.72511,114.53765,114.43811,0.030287980215601272,0
World,OWID_WRL,2009,1.6043997,2.2403994,1.3073997,23.04694,2727.4556,52.08099,,0,1.5774996,1.8245997,1.7494998,2.3204994,2.4072995,2.6131997,1.3515,1.4225998,1.5279999,24.132984,25.313198,26.983028,2730.8528,2716.6968,2692.6128,60.569813,58.966377,58.590553,0.030083139702998668,0
Ukraine,UKR,2004,2.9838998,5.5441995,5.5954,2.7920778,3158.751,109.98171,,0,3.2115,3.1045,3.8507,5.9430995,5.8833,6.6635,5.62,5.3806,5.8181996,3.2376096,6.2564626,15.238777,3019.9019,3018.177,2780.833,102.59018,95.99467,93.85664,0.02910953867193451,0
France,FRA,2019,0.0,1.4412994,3.8817997,0.051448993,3463.752,66.42898,,0,0.842,0.35620022,2.3203998,1.1494007,0.0,1.7639999,3.9712005,3.9529,4.5455003,0.021168053,0.018483544,0.06470839,3442.4482,3457.092,3453.6045,66.80226,65.39585,63.34276,0.029009854889949466,0
United States,USA,2004,1.5573997,0.0,0.0,0.9998821,3844.1355,24.448063,,0,1.4888,2.1032999,1.7581999,0.8751669,1.684803,1.1262169,0.0,0.056999683,0.14929914,0.9974198,0.99950916,0.9982753,3815.7578,3824.9785,3749.4238,22.627314,22.286375,22.967182,0.029005006568250592,0
World,OWID_WRL,2022,0.9355998,1.6754994,0.94039965,10.802793,2957.1687,62.421665,,0,1.1170998,1.1403997,1.0649996,1.5216999,1.6026998,1.5786996,0.9127002,0.9562001,0.95809984,11.240253,11.398537,10.796557,2946.555,2929.8772,2919.5242,56.71048,51.973362,55.90911,0.028964589087796623,0
United States,USA,1993,1.8901,3.4798121,1.2536998,0.7483688,3600.2888,20.044619,,0,1.8167,2.1562,1.8032999,1.5467253,2.9839883,2.362639,1.0005994,1.0068994,1.2324996,0.49789935,0.49938723,0.49714324,3559.6304,3530.3162,3508.628,19.950594,19.786448,19.815067,0.02883241395312531,0
Zambia,ZMB,2022,0.0,2.7938995,5.8065,71.65615,2143.6448,69.29732,,0,0.0,0.0,0.0,2.1889997,2.6328995,2.9186997,5.9552,5.7022,6.4074,67.89284,71.367195,71.96303,2105.6296,1925.5963,1785.334,79.86527,65.0147,57.85682,0.028336856620257308,0
Kyrgyzstan,KGZ,2020,0.9634998,3.341,5.6411996,9.384729,2635.0657,78.99228,,0,1.0006998,1.0831997,1.1046999,3.4404001,3.5451002,3.6948,5.7236,5.7755,5.8030996,4.9197154,5.908497,8.19376,2690.3562,2714.0547,2685.9194,94.43028,98.87556,100.61745,0.02829423391682518,0
Azerbaijan,AZE,2003,2.0800998,7.5548997,4.6557994,0.24874774,2544.7185,107.55195,,0,2.0371997,2.0245998,3.146,7.6537,8.2177,10.819,4.706799,4.5104995,7.3709993,0.24240217,11.398012,19.654922,2447.3618,2354.6865,2140.2437,92.818146,78.815186,85.89371,0.0281293430468813,0
France,FRA,2011,0.95370007,0.0031995773,3.7237005,0.036160443,3489.1448,60.605637,,0,0.56949997,0.16219997,0.50820017,1.1400995,1.0765991,0.84420013,4.3068,3.6093998,3.5901003,0.08997435,0.10793343,0.009692239,3502.2107,3517.78,3538.1497,56.587555,52.199112,59.179794,0.028077261375642083,0
World,OWID_WRL,2021,1.1170998,1.5216999,0.9127002,11.240253,2946.555,56.71048,,0,1.1403997,1.0649996,1.1954997,1.6026998,1.5786996,1.6659994,0.9562001,0.95809984,0.99889994,11.398537,10.796557,11.175927,2929.8772,2919.5242,2901.4026,51.973362,55.90911,57.12412,0.02789966023355517,0
United States,USA,1980,2.2087,4.0886087,2.4838996,0.4995189,3182.3875,20.109844,,0,2.162,2.3463998,2.3971,2.9275017,3.4609833,4.101161,2.2752,2.4042993,2.4849997,0.7496049,0.7489869,0.499499,3219.182,3159.7998,3139.4736,18.376163,16.972834,16.417894,0.027568857593461785,0
France,FRA,2012,0.45879936,0.96759987,3.7553,0.060952414,3453.0413,61.65896,,0,0.95370007,0.56949997,0.16219997,0.0031995773,1.1400995,1.0765991,3.7237005,4.3068,3.6093998,0.036160443,0.08997435,0.10793343,3489.1448,3502.2107,3517.78,60.605637,56.587555,52.199112,0.027212667215200305,0
United States,USA,2011,1.5177999,0.5864582,0.0,0.9989762,3724.2393,30.842485,,0,1.3432999,1.4703,1.4424999,0.22243595,0.0,0.17850208,0.0,0.0,0.0,1.2480615,0.9993861,0.99974924,3730.6794,3662.3782,3720.4634,28.219894,24.759531,29.867796,0.026592605717015532,0
Australia,AUS,2003,2.883,0.94299936,0.0,0.9973307,3124.916,40.1348,,0,1.9690999,2.6543999,2.2113,2.5528994,2.3736997,3.0090995,0.07289982,0.5796995,1.0809994,0.99206495,0.99273145,0.744275,3067.133,3103.9082,3129.5898,44.13373,37.646873,32.02353,0.02632511551377335,0
World,OWID_WRL,2016,1.2216997,1.6071997,1.1074,12.59719,2869.4287,53.911423,,0,1.3127997,1.3204997,1.3887997,1.8741999,1.8110995,1.9690995,1.0949998,1.1164999,1.1406002,13.437223,14.567658,15.551214,2861.711,2863.721,2832.8196,55.734985,58.13002,58.707886,0.026065004274533808,0
Brazil,BRA,2019,1.3421998,0.0,0.0,7.0203094,3350.083,28.890259,,0,1.3708,1.721,0.84489965,0.0,0.0,0.77229977,0.0,0.0,0.48569965,6.8849216,6.938964,6.4787097,3339.502,3296.8184,3280.2747,28.876204,24.319735,24.533682,0.02601264779012939,0
China,CHN,1996,1.5258999,3.7267003,1.5377994,62.002224,2732.1147,33.62875,,0,1.7412,2.0659,2.2771,3.967,4.406,5.0095,1.9020996,2.0238996,2.337,76.757614,83.03197,81.39909,2571.4824,2529.7139,2454.54,35.90864,24.225983,24.813833,0.026008450582422734,0
Spain,ESP,2012,2.2681997,0.0,1.3960996,1.0190789,3196.2927,60.554035,,0,1.1924996,1.5901997,1.9296997,0.0,0.0,0.0,1.7899995,1.7763996,1.7106996,1.2902318,0.74951375,0.8649965,3201.4238,3181.8904,3144.441,58.51182,52.69337,46.83669,0.02583470597064581,0
United States,USA,1987,1.9269998,2.2810473,1.2028995,0.49927145,3459.414,17.973581,,0,2.1433,1.9403,1.8526998,2.3061523,2.39402,3.1032372,1.0959997,1.3595996,1.8776999,0.74684536,0.7496562,0.7493725,3357.1553,3382.5112,3276.396,16.897978,16.603907,17.522408,0.02579286734389889,0
Turkey,TUR,2020,1.6952999,0.0,1.544899,1.1410935,3743.0295,60.389854,,0,1.8788996,1.9159997,1.8539996,0.0,0.0,0.0,1.4497991,1.5355992,1.1411991,1.2772818,0.99603695,1.1253557,3718.4788,3716.2178,3699.1553,62.57846,62.825134,56.13566,0.025367592658697685,0
World,OWID_WRL,2015,1.3127997,1.8741999,1.0949998,13.437223,2861.711,55.734985,,0,1.3204997,1.3887997,1.5465999,1.8110995,1.9690995,2.5413995,1.1164999,1.1406002,1.1212997,14.567658,15.551214,17.897312,2863.721,2832.8196,2827.4724,58.13002,58.707886,59.35025,0.02500129342261797,0
Kazakhstan,KAZ,2011,1.1090999,5.7736,5.6547995,0.23234968,3132.9763,73.11786,,0,2.0363998,1.5759,1.7985,5.9269,6.01,6.3557997,5.4003,5.8377,5.9964,0.52208316,0.7766428,0.78734446,3083.3704,2986.8398,3019.4849,74.13827,75.76607,94.29481,0.02491772850348342,0
Spain,ESP,2017,2.3136997,0.0,1.6083994,0.8333411,3299.157,66.16745,,0,1.1513996,1.7163997,1.6593995,0.0,0.0,0.0,1.7248993,1.6196995,1.5714993,1.299179,1.054392,0.947536,3281.2417,3203.251,3175.6582,63.18868,63.582043,63.39926,0.024913439580135945,0
South Korea,KOR,2017,1.9583993,3.9645996,0.24659967,0.24032742,3379.2944,73.19214,,0,2.2825997,2.7296996,2.0801995,3.9270997,3.6023993,3.8855996,0.027199745,0.33689976,0.8847995,0.24729006,0.23564287,0.49695614,3326.3474,3328.5298,3290.1035,69.89972,86.93426,101.51727,0.024902232656695007,0
Chile,CHL,2015,0.0,0.0,2.1427994,0.6747478,2925.5098,59.34911,,0,0.0,0.0,1.4390998,0.0,0.0,0.06440067,2.8348994,3.8501,3.6637,0.78041244,1.6561191,2.6483011,2939.3135,2902.8323,2888.9856,65.14329,72.48164,66.68603,0.024843263603730573,0
Italy,ITA,1980,2.8635,3.0287995,3.7444997,0.22686729,3590.7954,42.87384,,0,2.9487,2.903,3.3192,3.1827002,3.1598997,3.2912998,3.2051997,4.2847,5.5664997,0.48833704,0.48330766,0.22906405,3604.4446,3498.3643,3320.7734,43.60991,41.17329,41.713417,0.02466942704440181,0
Ukraine,UKR,2016,1.9443998,2.7975993,3.9782996,0.24907406,3012.3137,105.5212,,0,2.2707999,2.1381001,2.7568998,3.6873994,3.2410994,2.9880996,4.0272994,4.381799,3.3761997,0.2730814,0.026385983,0.05296205,3023.196,3085.3872,3111.2046,107.80662,100.69178,94.00167,0.02440502790285316,0
World,OWID_WRL,2018,1.1954997,1.6659994,0.99889994,11.175927,2901.4026,57.12412,,0,1.0826995,1.2216997,1.3127997,1.6572995,1.6071997,1.8741999,1.0498996,1.1074,1.0949998,11.854417,12.59719,13.437223,2892.3281,2869.4287,2861.711,55.588245,53.911423,55.734985,0.024323875182789622,0
Kazakhstan,KAZ,2016,1.5589,5.1177,4.6219997,0.16936122,3116.0977,60.311596,,0,1.5818,1.6798999,1.6938,5.4302998,5.478,5.4821,5.0943995,5.4126997,5.5199995,0.104934536,0.06996662,0.07501505,3111.3813,3131.1938,3157.4136,53.04973,64.97204,65.40761,0.02380907650624511,0
United States,USA,2022,1.3334999,0.0,0.0,1.2491857,3874.9792,27.31394,,0,1.4794998,1.1183,0.9853997,0.0,0.0,0.0,0.0,0.0,0.0,0.49628988,0.4996183,0.99917054,3856.6628,3851.5002,3836.5151,25.609558,23.401564,26.45376,0.023464827177346444,0
United States,USA,2017,1.3425,0.0,0.0,1.2499229,3763.3098,27.31302,,0,0.9191997,1.5301001,1.5221999,0.0,0.0,0.0,0.0,0.0,0.0,1.2479337,1.2491881,1.2489468,3754.2856,3736.747,3728.9878,26.607962,27.823565,30.004478,0.023312052770872234,0
Portugal,PRT,2006,0.99530005,3.1614995,3.4449,0.17538972,3525.308,68.54705,,0,2.7156,1.8175,2.5219002,3.7694998,2.6630998,2.7662992,3.7956,3.4472995,3.5392995,0.7043592,0.6648847,1.0826147,3533.692,3533.858,3517.8623,62.944504,63.204594,61.138947,0.022725344019010798,0
Romania,ROU,2014,1.9615998,5.0429997,5.8195,8.885923,3476.9897,83.375145,,0,2.0813997,2.9006999,1.8949997,5.3359,7.6429996,5.3007994,4.6506,4.8704996,4.2195997,8.744313,8.368191,7.1170635,3418.2996,3351.3997,3394.4773,81.39761,76.59432,76.271355,0.02197662539589138,0
Spain,ESP,2003,1.7163997,0.97920036,2.0933995,0.90824413,3258.9514,53.43579,,0,1.5402997,2.5412998,1.7975998,0.80429935,0.5391998,0.54690075,2.3038993,1.8311996,2.3042994,0.91269135,0.720118,0.95270455,3299.6497,3260.1687,3264.091,60.121624,54.696915,52.730312,0.021644631182329278,0
Japan,JPN,2017,2.9792,6.2972994,0.0,0.6282901,2692.5398,34.423214,,0,3.5616,2.5386,3.2406,6.3033,6.3651,6.2928996,0.0,0.0,0.0,0.734843,0.4030491,0.74329245,2678.9563,2683.214,2700.4211,31.310247,35.42741,37.431435,0.021643551083782946,0
Portugal,PRT,2008,1.0771999,2.1221995,3.5781002,0.34787798,3539.9807,72.075745,,0,1.5170001,0.99530005,2.7156,2.6087995,3.1614995,3.7694998,3.4937997,3.4449,3.7956,0.6144972,0.17538972,0.7043592,3533.0718,3525.308,3533.692,69.94612,68.54705,62.944504,0.021414297956618138,0
United States,USA,2015,1.5301001,0.0,0.0,1.2491881,3736.747,27.823565,,0,1.5221999,1.2926998,1.3446,0.0,0.0,2.0739312,0.0,0.0,0.0,1.2489468,0.99546385,0.99847966,3728.9878,3745.3335,3759.0413,30.004478,30.007954,30.681835,0.02139235487237792,0
Ukraine,UKR,2009,3.057,4.3804994,3.5372996,0.31702265,3149.7148,87.476166,,0,2.4801998,3.808,3.6192,4.7088995,5.4998994,5.6647997,4.2840996,4.2514997,4.7634997,0.12728716,0.46176934,0.66708416,3271.7778,3224.6743,3216.0266,94.17189,88.04656,89.18105,0.021329578769496045,0
United States,USA,2018,1.2594998,0.0,0.0,0.9997919,3790.298,27.61038,,0,1.3425,0.9191997,1.5301001,0.0,0.0,0.0,0.0,0.0,0.0,1.2499229,1.2479337,1.2491881,3763.3098,3754.2856,3736.747,27.31302,26.607962,27.823565,0.02084675605704273,0
Cameroon,CMR,2014,2.6619,2.2954998,4.8824,29.02593,2805.2117,50.83239,,0,2.6459,2.6527,2.6567,2.06,1.6195998,2.185,5.09,3.0658,2.9508998,36.015392,30.816933,56.479286,2516.0833,2308.9407,2169.734,53.21569,51.57227,45.115612,0.020796256083673834,0
Portugal,PRT,2007,1.5170001,2.6087995,3.4937997,0.6144972,3533.0718,69.94612,,0,0.99530005,2.7156,1.8175,3.1614995,3.7694998,2.6630998,3.4449,3.7956,3.4472995,0.17538972,0.7043592,0.6648847,3525.308,3533.692,3533.858,68.54705,62.944504,63.204594,0.020489869826572346,0
United States,USA,1974,2.6267,5.287373,2.4529996,0.74715984,3036.453,16.444986,,0,2.3351998,2.2617,2.1771,4.06978,3.7120333,4.2706203,2.6388993,2.1620998,2.1417994,0.7495643,0.74866146,0.99790627,3047.6416,3073.7454,3071.6611,13.079216,11.34062,10.757179,0.020173368131952342,0
Kenya,KEN,2015,2.4759,2.3769999,2.5633998,37.65191,2236.1565,40.327385,,0,2.1469,2.8467999,2.2436001,2.5594997,2.7286997,2.1599996,2.5878997,2.5475998,2.1640997,44.55765,32.578094,31.994888,2160.367,2077.4514,2118.881,64.47887,54.057117,71.26613,0.02008978182715867,0
Kyrgyzstan,KGZ,2018,1.0831997,3.5451002,5.7755,5.908497,2714.0547,98.87556,,0,1.1046999,1.0638998,1.1398997,3.6948,3.7621002,3.8677998,5.8030996,5.8514996,5.8618994,8.19376,7.9727,10.98986,2685.9194,2638.867,2683.5266,100.61745,105.82357,110.96157,0.019945957805188066,0
Kyrgyzstan,KGZ,2016,1.0638998,3.7621002,5.8514996,7.9727,2638.867,105.82357,,0,1.1398997,1.8206998,1.1445999,3.8677998,4.0938,3.9575,5.8618994,5.8683996,5.9262,10.98986,8.060649,13.473587,2683.5266,2679.0217,2696.502,110.96157,125.12618,134.02678,0.01916183614435601,0
Ukraine,UKR,2018,2.4258,1.5560994,3.8770995,0.23609516,2938.9966,99.199814,,0,2.0403,1.9443998,2.2707999,3.8943992,2.7975993,3.6873994,4.3353996,3.9782996,4.0272994,0.08330421,0.24907406,0.2730814,2982.7441,3012.3137,3023.196,104.03498,105.5212,107.80662,0.019139169302990283,0
Kazakhstan,KAZ,2017,1.5273,5.0188,4.6858997,0.115472324,3192.7708,56.825386,,0,1.5589,1.5818,1.6798999,5.1177,5.4302998,5.478,4.6219997,5.0943995,5.4126997,0.16936122,0.104934536,0.06996662,3116.0977,3111.3813,3131.1938,60.311596,53.04973,64.97204,0.01902719273500309,0
South Africa,ZAF,2008,1.1123998,3.0826998,6.6953993,30.27811,2875.5134,65.974525,,0,1.5934999,1.3603001,2.1146,3.9848995,4.7707996,5.3359995,6.7813993,6.931199,7.0693994,42.112843,47.91,44.618,2877.139,2744.4092,2597.1702,47.42778,46.220722,35.698124,0.01897042399326909,0
United States,USA,2000,1.6362,1.2078085,0.39029932,0.74959534,3796.4858,25.102995,,0,1.5873997,1.5566001,1.8025999,1.4023714,1.3647146,1.8479862,0.8546996,1.0826998,0.82009983,0.74805623,0.7488341,0.74906164,3707.6965,3683.6304,3663.1804,23.313564,22.825891,23.428322,0.018723806537654885,0
United States,USA,1978,2.3463998,3.4609833,2.4042993,0.7489869,3159.7998,16.972834,,0,2.3971,2.4225,2.4018,4.101161,4.2768965,4.3773165,2.4849997,2.2031999,2.3213997,0.499499,0.7443531,0.74625975,3139.4736,3167.3796,3037.2866,16.417894,16.048845,15.516374,0.01854458755925108,0
Hungary,HUN,2015,0.6303997,3.8728995,6.0121994,0.96903014,3177.006,167.29074,,0,1.0812001,1.1713996,2.0614998,1.8414993,4.2226996,5.6621,6.0741997,6.0972996,5.5626,0.9814092,0.4609007,0.47583,3071.6243,3024.7788,3001.6865,168.35835,164.47603,166.1757,0.018463705051566307,0
Turkey,TUR,2019,1.8788996,0.0,1.4497991,1.2772818,3718.4788,62.57846,,0,1.9159997,1.8539996,1.9529998,0.0,0.0,0.0,1.5355992,1.1411991,1.4327989,0.99603695,1.1253557,0.8960857,3716.2178,3699.1553,3652.14,62.825134,56.13566,48.870182,0.018157514629522864,0
Iran,IRN,2005,2.4715002,2.8080993,3.6127,4.463859,3002.2537,54.440495,,0,2.5954,2.9272,3.2539,3.9899993,3.4361997,5.6966996,3.4646997,3.9602995,4.1912994,15.158001,15.761,21.613,3061.2324,2974.3928,2783.3398,29.22822,41.609135,37.080566,0.0179599984264816,0
France,FRA,1998,0.0036997795,1.5172005,3.5219002,0.0,3584.27,51.421432,,0,0.9812002,0.47389984,1.1312995,0.90490055,1.5844002,3.9513998,3.4581003,4.1045003,3.4039001,0.24609698,0.24863891,0.24754605,3537.8757,3509.0762,3497.1265,49.803455,46.11248,44.58629,0.017921969918132982,0
Greece,GRC,2003,3.1224,0.0,2.392799,0.55922097,3688.964,47.894314,,0,2.7868001,2.4634,2.4959,0.0,0.109199524,0.0,1.9916997,2.3501997,1.2542992,0.24176355,0.23625581,1.9932336,3684.3486,3670.2683,3566.047,50.053337,59.11266,36.125637,0.017906043757316734,0
Bulgaria,BGR,2017,0.48169994,3.633799,3.7610998,2.0031643,2855.1604,129.63443,,0,1.0917001,1.3083997,1.6227999,4.5996995,4.6614995,2.3876996,3.9667993,3.9159994,4.4659996,3.0671728,4.580773,2.720817,2845.899,2779.149,2878.201,122.80551,126.73664,130.24838,0.017773162401337837,0
Japan,JPN,2013,3.3883996,6.2626996,0.0,0.95947933,2714.4194,33.978767,,0,3.1496,3.7213998,4.4888,6.3745995,6.4082994,6.4241,0.0,0.13379955,0.2723999,1.4977019,0.47798735,0.6889292,2710.7686,2661.396,2653.3862,30.470911,30.194962,28.498472,0.017571614204621073,0
Venezuela,VEN,2006,1.6062999,0.5458,0.019699574,9.71206,2510.889,58.665592,,0,1.6594996,1.6199996,1.6395998,0.61839986,0.42989993,0.44739985,0.31899977,0.069699764,0.0291996,18.11188,22.75986,27.116314,2484.4414,2484.4463,2406.0732,60.12733,55.367455,50.577007,0.017450360925748153,0
Japan,JPN,2019,2.3491998,6.3065996,0.0,1.2214445,2712.4763,35.21642,,0,3.6402998,2.9792,3.5616,6.3197994,6.2972994,6.3033,0.0,0.0,0.0,0.98264766,0.6282901,0.734843,2657.927,2692.5398,2678.9563,36.609932,34.423214,31.310247,0.01663891613654971,0
France,FRA,2010,0.56949997,1.1400995,4.3068,0.08997435,3502.2107,56.587555,,0,0.16219997,0.50820017,1.3557997,1.0765991,0.84420013,0.48789978,3.6093998,3.5901003,4.7146,0.10793343,0.009692239,0.018264558,3517.78,3538.1497,3453.7065,52.199112,59.179794,58.15256,0.016345854668005845,0
United States,USA,2003,1.4888,0.8751669,0.0,0.9974198,3815.7578,22.627314,,0,2.1032999,1.7581999,1.6362,1.684803,1.1262169,1.2078085,0.056999683,0.14929914,0.39029932,0.99950916,0.9982753,0.74959534,3824.9785,3749.4238,3796.4858,22.286375,22.967182,25.102995,0.01611148384612717,0
Hungary,HUN,2010,2.1061997,3.1854997,6.4235,0.16688134,3043.3972,157.83896,,0,1.9553998,0.8076,2.2224998,3.2654996,2.1946998,5.9272995,5.0477,5.4296,5.5808997,0.112736054,0.08974195,0.24528888,3149.299,3158.226,3172.4873,145.30588,158.45322,155.60143,0.01586716031815733,0
Cameroon,CMR,2021,2.6528,2.2893,4.0383,26.691801,2865.5618,36.730835,1749996.0,1,2.6619,2.6459,2.6527,2.2954998,2.06,1.6195998,4.8824,5.09,3.0658,29.02593,36.015392,30.816933,2805.2117,2516.0833,2308.9407,50.83239,53.21569,51.57227,0.015515712912412608,0
France,FRA,1996,0.47389984,1.5844002,4.1045003,0.24863891,3509.0762,46.11248,,0,1.1312995,1.1502995,2.828,3.9513998,3.9498997,4.7505,3.4039001,5.4804,5.0022006,0.24754605,0.49920356,0.24820168,3497.1265,3439.779,3382.2808,44.58629,49.401695,42.637543,0.015474149814769638,0
World,OWID_WRL,2019,1.0649996,1.5786996,0.95809984,10.796557,2919.5242,55.90911,,0,1.1954997,1.0826995,1.2216997,1.6659994,1.6572995,1.6071997,0.99889994,1.0498996,1.1074,11.175927,11.854417,12.59719,2901.4026,2892.3281,2869.4287,57.12412,55.588245,53.911423,0.015342406981479696,0
Venezuela,VEN,2005,1.6594996,0.61839986,0.31899977,18.11188,2484.4414,60.12733,,0,1.6199996,1.6395998,1.6199996,0.42989993,0.44739985,0.76919985,0.069699764,0.0291996,0.0,22.75986,27.116314,22.137087,2484.4463,2406.0732,2209.134,55.367455,50.577007,48.57571,0.015269939074894687,0
Bulgaria,BGR,2014,1.6227999,2.3876996,4.4659996,2.720817,2878.201,130.24838,,0,1.6514997,2.0804,1.9203,3.6756997,6.3899994,4.5389996,3.8754997,3.8094997,4.3136997,3.2666993,3.0123,3.4488254,2856.967,2794.1245,2787.086,129.68869,123.97132,117.418106,0.015091909219161391,0
World,OWID_WRL,2013,1.3887997,1.9690995,1.1406002,15.551214,2832.8196,58.707886,,0,1.5465999,1.4760997,1.6678996,2.5413995,2.2515998,2.2327995,1.1212997,1.1952,1.3259997,17.897312,19.185453,20.982952,2827.4724,2808.1138,2788.56,59.35025,59.53711,56.415947,0.01496478524262474,0
World,OWID_WRL,2012,1.5465999,2.5413995,1.1212997,17.897312,2827.4724,59.35025,,0,1.4760997,1.6678996,1.6043997,2.2515998,2.2327995,2.2403994,1.1952,1.3259997,1.3073997,19.185453,20.982952,23.04694,2808.1138,2788.56,2727.4556,59.53711,56.415947,52.08099,0.014768562279054633,0
Kyrgyzstan,KGZ,2012,1.8348999,4.0435,6.1481,10.505858,2706.0945,139.67593,,0,1.3655,1.3425999,0.88149977,4.1257005,4.0768,3.9643998,6.2802,6.0765,6.0659,9.347807,12.600289,9.814832,2693.579,2670.917,2669.5574,136.17984,133.23285,133.37915,0.01469729546777733,0
